"search-number","evaluation","g1t1*","g2t1*","g3t1*","g4t1*","g5t1*","g6t1*","g7t1*","g1t2*","g2t2*","g3t2*","g4t2*","g5t2*","g6t2*","g7t2*","g1t3*","g2t3*","g3t3*","g4t3*","g5t3*","g6t3*","g7t3*","g1t4*","g2t4*","g3t4*","g4t4*","g5t4*","g6t4*","g7t4*","g1t5*","g2t5*","g3t5*","g4t5*","g5t5*","g6t5*","g7t5*","fitness","num-replicates","best-fitness-so-far"
"1","30","0.23","0.74","0.71","0.14","0.64","0.92","0.71","0.36","0.73","0.9400000000000001","0.47000000000000003","0.3","0.92","0.19","0.19","0.65","0.88","0.11","0.97","0.64","0.34","0.35000000000000003","0.56","0.05","0.62","0.98","0.64","0.8300000000000001","0.66","0.5","0.15","0.44","0.67","0.41000000000000003","0.29","356","1","328"
"1","31","0.71","0.16","0.85","0.9","0.89","0.36","0.93","0.41000000000000003","0.87","0.45","0.6900000000000001","1","0.89","0.16","0.46","0.39","0.9500000000000001","0.26","0.16","0.03","0.01","0.04","0.64","0.8","0.53","0.41000000000000003","0.9","0.48","0.9500000000000001","0.92","0","0.3","0.68","0.04","0.12","371","1","328"
"1","32","0.75","0.59","0.11","0.26","0.9","0.8200000000000001","0.5700000000000001","0.28","0.46","0.49","0.49","0.96","0.96","0.41000000000000003","0.97","0.07","0.56","0.72","0.04","0.84","0.09","0.25","0","0.53","0.63","0.46","0.6","0.91","0.32","0.02","0.87","0.86","0.76","0.07","0.84","345","1","328"
"1","33","0.41000000000000003","0.97","0.22","0.1","0.87","0.4","0.13","0.15","0.34","1","0.54","0.19","0.24","0.55","0.41000000000000003","0.9","0","0.72","0.51","0.92","0.11","0.93","0.4","0","0.4","0.67","0.54","0.07","0.09","0.74","0.56","0.5700000000000001","0.56","0.73","0.3","356","1","328"
"1","34","0.77","0.64","0.11","0","0.15","0.23","0.98","0.04","0.9","0.3","0.9","0.22","0.65","0.43","0.34","0.71","0.23","0.13","0.9400000000000001","0.51","0.28","0.64","0.93","0.11","0.02","0.71","0.15","0.04","0.43","0.04","0.7000000000000001","0.11","0.34","0.07","0.49","345","1","328"
"1","35","0.75","0.09","0.01","0.11","0.87","0.46","0.21","0.74","0.71","0.97","0.08","0.45","0.04","0.04","0.66","0.63","0.34","0.75","0.28","0.76","0.55","0.47000000000000003","0.67","0.84","0.75","0.93","0.32","0.41000000000000003","0.45","0.91","0.11","0.65","0.5700000000000001","0.11","0.17","351","1","328"
"1","36","0.64","0.55","0.75","0.67","0.86","0.15","0.39","0.5","0.18","0.39","0.56","0.1","0.5","0.72","0.87","0.16","0.92","1","0.36","0.81","0.73","0.18","0.67","0.92","0.97","0.1","0.74","0.52","0.96","0.79","0.01","0.81","0.96","0.59","0.5","356","1","328"
"1","37","0.03","0.87","0.8300000000000001","0.64","0.29","0.53","0.33","0.8","0.99","0.86","0.34","0.52","0.06","0.21","0.19","0.22","0.31","0.75","0.23","0.63","0.22","0.35000000000000003","0.14","0.84","0.26","0.85","0.09","1","0.45","0.07","0.05","0.08","0.19","0.26","0.9400000000000001","363","1","328"
"1","38","0","0.23","0.55","0.04","0.08","0.88","0.12","0.29","0.79","0.04","0.92","0.72","0.31","0.79","0.19","0.8","0.28","0.75","0.13","0.09","0.55","0.98","0.79","1","0.4","0.26","0.37","0.73","0.72","0.97","0.8200000000000001","0.26","0.34","0.38","0.47000000000000003","328","1","328"
"1","39","0.33","0.88","0.15","0.6","0.07","0","0.05","0.6900000000000001","0.18","0.86","0","0.53","0.97","0.01","0.13","0.6","0.61","0.49","0.02","0.29","0.14","0.47000000000000003","0.05","0.8","0.62","0.52","0.91","0","0.61","0.75","0.8","0.12","0.6","0.8300000000000001","0.55","339","1","328"
"1","40","0.19","0.97","0.56","0.15","0.86","0.9500000000000001","0.79","0.36","0.07","0.8200000000000001","0.67","0.75","0.64","0.6","0.96","0.81","0.39","0.37","0.31","0.86","0.58","0.61","0.92","0.65","0.72","0.35000000000000003","0.35000000000000003","0.61","0.87","0.24","0.8","0.75","0.6","0.09","0.36","356","1","328"
"1","41","0.36","0.33","0.15","0.1","0.05","0.64","0.84","0.04","0.65","1","0.38","0.31","0.08","0.4","0.49","0.53","0.19","0.8300000000000001","0.39","0.21","0.12","0.4","0.5","0.78","0.8300000000000001","0.26","0.45","0.22","0.75","0.04","0.06","0.01","0.23","0.8","0.07","356","1","328"
"1","42","0.78","0.55","0.93","0.96","0.93","0.71","0.97","0.07","0.79","0.52","0.21","0.05","0.81","0.78","0.32","0.42","0.9","0.8200000000000001","0.26","0.6900000000000001","0.6900000000000001","0.35000000000000003","0.53","0.75","0.3","0.52","0.87","0.14","0.78","0","0.88","0.45","0.37","0.86","0.45","356","1","328"
"1","43","0.58","0.89","0.2","0.73","0.15","0.78","0.49","0.29","0.77","0.87","0.62","0.8200000000000001","0.79","0.46","0.65","0.17","0.36","0.56","0.44","0.66","0.64","0.11","0.09","0.5","0","0.9400000000000001","0.91","0.8300000000000001","0.72","0.38","0.52","0.68","0.89","0.42","0.86","347","1","328"
"1","44","0.97","0.53","0.1","1","0.07","0.56","0.92","0.67","0.5","0.77","0.05","0.76","0.04","0.22","0.3","0.49","0.25","0.67","0.41000000000000003","1","0.53","0.16","0.16","0.54","0.3","0.06","0","0.38","0.5","0.06","0.43","0.46","0.11","0.15","0.06","356","1","328"
"1","45","0.06","0.64","0.9","0.11","0.26","0.08","0.05","0.67","0.22","0.6","0.54","0.22","0.12","0.56","0.21","0.49","0.5700000000000001","0.31","0.66","0.37","0.41000000000000003","0.64","0.29","0.79","0.17","0.04","0.87","0.12","0.67","0.67","0.49","0.98","0.05","0.8300000000000001","0.07","356","1","328"
"1","46","0.65","0.64","0.11","0.78","0.87","0.35000000000000003","0.97","0.88","0.04","0.86","0.86","0.43","0","0.49","0.34","0.41000000000000003","0.37","0.11","0.66","0.92","0.9400000000000001","0.34","0.92","0.99","0.6","0.45","0.8200000000000001","0.45","0.75","0.67","0.88","0.1","0.76","0.19","0.66","356","1","328"
"1","47","0.6900000000000001","0.9400000000000001","0.4","0.76","0.81","0.16","0.51","0.39","0.26","0.09","0.86","0.98","0.78","0.84","0.36","0.48","0.06","0.9500000000000001","0.66","0.66","0.63","0.16","0.34","0.63","0.66","0.91","0.09","0.76","0.36","0.18","0.85","0.8300000000000001","0.36","0.12","0.55","356","1","328"
"1","48","0.15","0.77","0.07","0.31","0.72","0.8200000000000001","0.14","0.15","0.79","0.27","0.86","0.04","0.93","0.26","0.59","0.06","0.66","0.24","0.64","0.91","0","0.14","0.25","0.22","0.81","0.04","0.8200000000000001","0.11","0.52","0.06","0.56","0.37","0.56","0.18","0.13","356","1","328"
"1","49","0.6","0.64","0.46","0.15","0.72","0.9400000000000001","0.13","0.19","0.36","0.81","0.62","0.9","0.41000000000000003","0.61","0.04","0.96","0.96","0.75","0.72","0.18","0.49","0.21","0.67","0.72","0.73","0.29","0.16","0.37","0.97","0.86","0.14","0.38","0.49","0.13","0.93","356","1","328"
"1","50","0.77","0.88","0.07","0.4","0.85","0.53","0","0","0.7000000000000001","0.62","0.91","0.68","0","0.26","0.39","0.64","0.39","0.45","0.68","0.41000000000000003","0.9","0.11","0.01","0.56","0.37","0.33","0.64","0.59","0.31","0.37","0.44","0.9400000000000001","0.46","0.99","0.72","356","1","328"
"1","51","0.5700000000000001","0.2","0.59","0.03","0.75","0.07","0.26","0.5700000000000001","0.03","0.98","0.92","0.78","0.04","0.58","0.64","0.23","0.89","0.79","0.81","0.52","0.97","0.15","0.36","0.41000000000000003","0.8","0.34","0.75","0.37","0.2","0.6","0.38","0.36","0.04","0.34","0.25","356","1","328"
"1","52","0.26","0.58","0.28","0.22","0.23","0.53","0.11","0.1","0.9400000000000001","0.6","0.61","0.49","0.08","0.75","0.22","0.75","0.59","0.47000000000000003","0.43","0.11","0.67","0.86","0.5","0.53","0.45","0.55","0.9400000000000001","0.03","0.19","0.14","0.32","0.55","0.47000000000000003","0.06","0.92","363","1","328"
"1","53","0.87","0.9400000000000001","0.98","0.71","0.43","0.49","0.75","0.51","0.38","0.7000000000000001","0.53","0.39","0.36","0.15","0.72","0.86","0.22","0.22","0.79","0.02","0.07","0.36","0.6900000000000001","0.87","0.09","0.22","0.36","0.98","0.5","0.23","0.78","0.16","0.22","0.48","0","355","1","328"
"1","54","0.39","0.11","0.84","0.22","0.37","0.1","0.37","0.98","0.75","0.11","0.52","0.36","0.64","0.77","0.26","0.13","0.01","0.56","0.9400000000000001","0.13","0.53","0.64","0.79","0.51","0.32","0.07","0.77","0.85","0.86","0.34","0.79","0.64","0.92","0.91","0.33","356","1","328"
"1","55","0.8","0.55","0.91","0.18","0.24","0.3","0.47000000000000003","0.58","0.87","0.47000000000000003","0.22","0.9","0.55","0.36","0.31","0.9","0.1","0.2","0.45","0.04","0.18","0.8300000000000001","0.05","0.79","0.02","0.34","0.33","0.41000000000000003","0.61","0.91","0.11","0.64","0.5700000000000001","0.34","0.17","356","1","328"
"1","56","0.75","0.09","0.01","0.11","0.87","0.46","0.21","0.74","0.71","0.97","0.08","0.67","0.04","0.04","0.66","0.63","0.34","0.75","0.28","0.77","0.55","0.47000000000000003","0.08","0.87","0.75","0.93","0.52","0.71","0.7000000000000001","0.31","0.6","0.61","0.42","0.43","0.81","351","1","328"
"1","57","0","0.23","0.48","0.12","0.11","0.88","0.12","0.29","0.79","0.27","0.92","0.72","0.31","0.79","0.19","0.8","0.28","0.75","0.13","0.89","0.3","0.49","0.5700000000000001","0.58","0.32","0.73","0.09","0.58","0.3","0.59","0.71","0.56","0.42","0.48","0.97","328","1","328"
"1","58","0.14","0.89","0.64","0.75","0.9","0.62","0.58","0.56","0.97","0.2","0.38","0.78","0.96","0.92","0.48","0.91","0.6900000000000001","0","0.89","0.09","0.55","0.98","0.79","0.99","0.47000000000000003","0.26","0.37","0.73","0.72","0.97","0.79","0.21","0.15","0.38","0.47000000000000003","345","1","328"
"1","59","0","0.23","0.55","0.04","0.08","0.88","0.12","0.29","0.79","0.04","0.91","0.72","0.28","0.79","0.19","0.8","0.29","0.7000000000000001","0.13","0.09","0.55","0.98","0.75","1","0.4","0.26","0.34","0.73","0.05","0.16","0.07","0.25","0.41000000000000003","0.37","0.64","328","1","328"
"1","60","0.33","0.63","0.33","0.98","0.28","0.28","0.1","0.43","0.75","0.37","0.9400000000000001","0.29","0.01","0.52","0.36","0.8","0.89","0.19","0.99","0.47000000000000003","0.36","0.41000000000000003","0.39","0.48","0.72","0.06","0.67","0.02","0.87","0.98","0.86","0.29","0.81","0.38","0.47000000000000003","356","1","328"
"1","61","0.32","0.11","0.85","0.22","0.37","0.1","0.37","0.98","0.75","0.04","0.52","0.43","0.64","0.74","0.26","0.1","0.01","0.56","0.9400000000000001","0.02","0.07","0.35000000000000003","0.74","0.87","0.21","0.25","0.36","0.19","0.45","0.91","0.12","0.65","0.5700000000000001","0.11","0.17","356","1","328"
"1","62","0.75","0.09","0.01","0.11","0.87","0.46","0.21","0.74","0.71","0.97","0.08","0.45","0.04","0.04","0.66","0.63","0.34","0.04","0.28","0.76","0.55","0.16","0.67","0.84","0.75","0.93","0.32","0.96","0.5","0.23","0.78","0.16","0.91","0.48","0","354","1","328"
"1","63","0","0.68","0.9400000000000001","0.34","0.21","0.72","0.91","1","0.89","0.71","0.51","0.21","0.76","0.13","0.48","0.27","0.97","0.38","0.9","0.18","0.85","0.14","0.52","0.06","0.58","0.7000000000000001","0.32","0.61","0.87","0.24","0.8","0.75","0.6","0.09","0.27","328","1","328"
"1","64","0.85","0.97","0.55","0.15","0.86","0.9500000000000001","0.79","0.59","0.07","0.8200000000000001","0.92","0.75","0.64","0.6","0.96","0.86","0.32","0.37","0.31","0.97","0.58","0.66","0.92","0.65","0.72","0.35000000000000003","0.8200000000000001","0.03","0.9500000000000001","0.79","0","0.5","0.5","0.48","0.41000000000000003","356","1","328"
"1","65","0.9400000000000001","0.59","0.11","0.8300000000000001","0.49","0.8200000000000001","0.75","0.51","0.5700000000000001","0.7000000000000001","0.53","0.39","0.36","0.15","0.72","0.9","0.2","0.22","0.79","0.13","0.53","0.64","0.79","0.12","0.39","0.07","0.3","0.85","0.86","0.34","0.79","0.6","0.92","0.88","0.3","356","1","328"
"1","66","0.88","0.9400000000000001","0.04","0.71","0.43","0.49","0.5700000000000001","0.28","0.41000000000000003","0.49","0.13","0.96","0.97","0.41000000000000003","0.97","0.07","0.56","0.72","0.04","0.84","0.09","0.25","0.63","0.52","0.63","0.46","0.6","0.91","0.32","0.02","0.87","0.86","0.76","0.07","0.84","345","1","328"
"1","67","0.14","0.89","0.71","0.75","0.93","0.9400000000000001","0.53","0.56","0.97","0.2","0.33","0.8200000000000001","0.9400000000000001","0.78","0.32","0.42","0.9","0.8200000000000001","0.26","0.6900000000000001","0.6900000000000001","0.35000000000000003","0.53","0.75","0.3","0.52","0.87","0.14","0.78","0.79","0.88","0.45","0.37","0.86","0.45","356","1","328"
"1","68","0.34","0.55","0.93","0.96","0.93","0.71","0.97","0.07","0.75","0.52","0.21","0.05","0.17","0.8300000000000001","0.48","0.92","0.7000000000000001","0","0.9400000000000001","0.89","0.17","0.49","0.56","0.58","0.32","0.73","0.09","0.5700000000000001","0.3","0.59","0.71","0.56","0.42","0.48","0.9400000000000001","345","1","328"
"1","69","0.33","0.59","0.11","0.84","0.9","0.8200000000000001","0.5700000000000001","0.28","0.46","0.49","0.49","0.96","0.96","0.41000000000000003","0.97","0.07","0.56","0.79","0.04","0.84","0.09","0.25","0","0.53","0.63","0.17","0.6","0.91","0.32","0.02","0.87","0.86","0.76","0.07","0.84","345","1","328"
"1","70","0.75","0.07","0.11","0.6","0.07","0","0.79","0.6900000000000001","0.18","0.86","0","0.5","0.97","0","0.13","0.6","0.61","0.41000000000000003","0.02","0.18","0.14","0.47000000000000003","0.05","0.8","0.62","0.52","0.91","0","0.61","0.75","0.8","0.12","0.6","0.8300000000000001","0.56","339","1","328"
"1","71","0.45","0.71","0.71","0.65","0.04","0.04","0.34","0.7000000000000001","0.16","0.13","0.13","0.38","0.75","0.53","0.81","0.52","0.64","0.88","0.55","0.24","0.59","1","0.09","0.04","0.23","0.41000000000000003","0.31","0.53","0.07","0.56","0.7000000000000001","0.11","0.34","0.07","0.49","345","1","328"
"1","72","0.77","0.64","0.11","0","0.15","0.24","0.9","0.04","0.9","0.3","0.91","0.26","0.65","0.43","0.34","0.71","0.23","0.13","0.9400000000000001","0.76","0.28","0.65","0.93","0.11","0.02","0.64","0.15","0.04","0.84","0.04","0.38","0.98","0.54","0.8300000000000001","0.7000000000000001","356","1","328"
"1","73","0.31","0.68","0.65","0.33","0.21","0.75","1","1","0.89","0.71","0.51","0.21","0.76","0.13","0.49","1","0.97","0.39","0.9","0.18","0.85","0.14","0.52","0.24","0.58","0.73","0.93","0.67","0.52","0.9400000000000001","0.88","0.51","0.74","0.29","0.41000000000000003","356","1","328"
"1","74","0.71","0.74","0.26","0.9500000000000001","0.32","0.65","0.5","0.59","0.34","0.84","0.73","0.99","0.56","0.03","0.47000000000000003","0.56","0.07","0.64","0.38","0.72","0.04","0.67","0.28","0.18","0.85","0.7000000000000001","0.71","0.03","0.88","0.79","0","0.45","0.5","0.15","0.46","356","1","328"
"1","75","0.75","0.23","0.5","0.35000000000000003","0.71","0.34","0.55","0.75","0.88","0.27","0","0.11","0.24","0.4","0.84","0.71","0.45","0.61","0.12","0.36","0.07","0.67","0.28","0.98","0.97","0.34","0.9","0","0.92","0.29","0.19","0.22","0.26","0.29","0.08","339","1","328"
"1","76","0.14","0.89","0.64","0.75","0.29","0.9400000000000001","0.58","0.56","0.97","0.23","0.38","0.77","0.34","0.8300000000000001","0.48","0.92","0.7000000000000001","0.97","0.89","0.89","0.17","0.49","0.56","0.58","0.32","0.73","0.14","0.5700000000000001","0.3","0.75","0.71","0.56","0.42","0.48","0.97","356","1","328"
"1","77","0.87","0.9400000000000001","0","0.7000000000000001","0.43","0.49","0.79","0.51","0.5700000000000001","0.7000000000000001","0.54","0.39","0.36","0.15","0.72","0.8200000000000001","0.22","0.22","0.41000000000000003","0.97","0.58","0.5","0.92","0.65","0.72","0.35000000000000003","0.35000000000000003","0.61","0.11","0.07","0.79","0.75","0.6","0.06","0.36","347","1","328"
"1","78","0.19","0.97","0.56","0.15","0.86","0.9500000000000001","0.79","0.36","0.8200000000000001","0.8200000000000001","0.67","0.75","0.64","0.6","0.96","0.81","0.39","0.11","0.31","0.13","0.5","0.64","0.79","0.12","0.31","0.04","0.3","0.85","0.86","0.34","0.79","0.6","0.92","1","0.33","356","1","328"
"1","79","0.39","0.11","0.84","0.22","0.37","0.09","0.26","0.98","0.75","0.04","0.52","0.71","0.51","0.66","0.63","0.8200000000000001","0.56","0.9500000000000001","0.5700000000000001","0.61","0.26","0.92","0.39","0.66","0.47000000000000003","0.6","0.28","0.07","0.28","0.97","0.9400000000000001","0.34","0.11","0.3","0.56","356","1","328"
"1","80","0.3","0.99","0.2","0.97","0.23","0.19","0.86","0.75","0.59","0.11","0.64","0.43","0.64","0.77","0.26","0.1","0.01","0.56","0.97","0.02","0.07","0.35000000000000003","0.6900000000000001","0.87","0.22","0.25","0.27","0","0.5","0.23","0.78","0.16","0.22","0.48","0.26","356","1","328"
"1","81","0.66","0.58","0.41000000000000003","0.3","0.79","0.11","0.93","0.97","0.24","0.32","0.71","0.46","0.15","0.42","0.43","0.6","0.8200000000000001","0.34","0.36","0.68","0.37","0.38","0.97","0.84","1","0.46","0.37","0.79","0.07","0","0.04","0.26","0.17","0.38","0.47000000000000003","356","1","328"
